"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1.1","pd1.2","pd1.3","offer_pd1","pd2.1","pd2.2","pd2.3","offer_pd2","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
12,26,6,5,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",0.214302523061633,6,6.21430252306163,2,2.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2",NA,"155.245.28.13","cl-7",NA
1,27,7,1,NA,"1975","female","white","1","-2","0","-2","-1","2","2","2","0","-2",1,"1",0.161960753146559,1,1.16196075314656,1,1.1,1,5.6,5.7,5.7,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,27,37,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","5","Next","155.245.28.9","cl-3",NA
5,27,7,1,NA,"1995","male","white","-2","0","-2","1","-1","2","-1","0","2","1",7,"2",-0.127069132681936,7,6.87293086731806,1,1.1,2,4.5,8,4.5,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,27,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BA International Relations ","United Kingdom","1","1","Next","155.245.28.10","cl-4",NA
8,27,7,1,NA,"1959","male","white","2","-2","2","-2","2","0","2","2","1","-1",2,"1",-0.658210756164044,2,1.34178924383596,1,1.1,3,6,5,6,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,27,47,4,NA,9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"0","0",NA," ","United Kingdom","1","3","Next","155.245.28.17","cl-11",NA
4,27,7,1,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",0.114461344666779,7,7.11446134466678,1,1.2,1,8,8,1,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,27,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1","Next","155.245.28.18","cl-12",NA
6,27,7,1,NA,"1992","female","white","-2","-1","1","0","-1","2","1","1","-1","0",8,"2",0.510033861594275,8,8.51003386159427,1,1.2,2,6,7,4,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,7,1,27,7,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MSc. Cardiac Rehabilitation","Canada","1","3","Next","155.245.28.41","cl-1",NA
7,27,7,1,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",0.115020844014362,6,6.11502084401436,1,1.2,3,3,6,8,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,4,1,27,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10","Next","155.245.28.8","cl-2",NA
2,27,7,1,NA,"1996","male","white","1","-2","0","-1","-2","2","2","-2","2","-1",2,"2",-0.488366823317483,2,1.51163317668252,2,2.1,1,9,8,0,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,27,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA,"Sport and Exercise Science ","United Kingdom","1","3","Next","155.245.28.24","cl-18",NA
10,27,7,1,NA,"1994","female","white","-2","-1","0","0","-1","2","2","0","0","0",3,"2",0.00798264401964843,3,3.00798264401965,2,2.1,2,6,6,5,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,27,47,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Mathematics with secondary teaching","United Kingdom","1","1","Next","155.245.28.12","cl-6",NA
12,27,7,1,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",0.62231190870516,6,6.62231190870516,2,2.1,3,5,5,7,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,27,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2","Next","155.245.28.13","cl-7",NA
3,27,7,1,NA,"1991","female","white","1","-2","1","-1","-1","2","1","1","-1","0",2,"2",-0.580545125016943,2,1.41945487498306,2,2.2,1,6,5.5,5.5,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,27,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MA Translation, Interpreting and Subtitling","Italy","1","5","Next","155.245.28.11","cl-5",NA
9,27,7,1,NA,"1994","female","white","2","-2","1","-1","-1","2","2","-1","-2","-1",5,"2",0.0256719214841723,5,5.02567192148417,2,2.2,2,0,9,8,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,27,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," International Relations and Modern Languages","Bulgaria","1","3","Next","155.245.28.16","cl-10",NA
11,27,7,1,NA,"1995","female","black","0","-2","-2","0","-1","0","2","1","0","-1",6,"2",0.11622758442536,6,6.11622758442536,2,2.2,3,5,5,7,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,7,1,27,37,7,NA,12,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0","Next","155.245.28.15","cl-9",NA
1,28,7,2,NA,"1975","female","white","1","-2","0","-2","-1","2","2","2","0","-2",1,"1",-0.3698885390535,1,0.6301114609465,1,1.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","5",NA,"155.245.28.9","cl-3",NA
5,28,7,2,NA,"1995","male","white","-2","0","-2","1","-1","2","-1","0","2","1",7,"2",-0.273059566551819,7,6.72694043344818,1,1.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BA International Relations ","United Kingdom","1","1",NA,"155.245.28.10","cl-4",NA
8,28,7,2,NA,"1959","male","white","2","-2","2","-2","2","0","2","2","1","-1",2,"1",0.166255174204707,2,2.16625517420471,1,1.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,4,NA,9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"0","0",NA," ","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
4,28,7,2,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",0.341399856097996,7,7.341399856098,1,1.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1",NA,"155.245.28.18","cl-12",NA
6,28,7,2,NA,"1992","female","white","-2","-1","1","0","-1","2","1","1","-1","0",8,"2",0.00771930608898397,8,8.00771930608898,1,1.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MSc. Cardiac Rehabilitation","Canada","1","3",NA,"155.245.28.41","cl-1",NA
7,28,7,2,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",0.688698241021484,6,6.68869824102148,1,1.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10",NA,"155.245.28.8","cl-2",NA
2,28,7,2,NA,"1996","male","white","1","-2","0","-1","-2","2","2","-2","2","-1",2,"2",0.467121264850721,2,2.46712126485072,2,2.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA,"Sport and Exercise Science ","United Kingdom","1","3",NA,"155.245.28.24","cl-18",NA
10,28,7,2,NA,"1994","female","white","-2","-1","0","0","-1","2","2","0","0","0",3,"2",-0.343486824771389,3,2.65651317522861,2,2.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Mathematics with secondary teaching","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
12,28,7,2,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",0.581205700570717,6,6.58120570057072,2,2.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2",NA,"155.245.28.13","cl-7",NA
3,28,7,2,NA,"1991","female","white","1","-2","1","-1","-1","2","1","1","-1","0",2,"2",0.379974881792441,2,2.37997488179244,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MA Translation, Interpreting and Subtitling","Italy","1","5",NA,"155.245.28.11","cl-5",NA
9,28,7,2,NA,"1994","female","white","2","-2","1","-1","-1","2","2","-1","-2","-1",5,"2",-0.0955680521670729,5,4.90443194783293,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," International Relations and Modern Languages","Bulgaria","1","3",NA,"155.245.28.16","cl-10",NA
11,28,7,2,NA,"1995","female","black","0","-2","-2","0","-1","0","2","1","0","-1",6,"2",0.616049552476033,6,6.61604955247603,2,2.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,NA,12,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
1,29,7,3,NA,"1975","female","white","1","-2","0","-2","-1","2","2","2","0","-2",1,"1",-0.255781991314143,1,0.744218008685857,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","5",NA,"155.245.28.9","cl-3",NA
5,29,7,3,NA,"1995","male","white","-2","0","-2","1","-1","2","-1","0","2","1",7,"2",-0.351852259086445,7,6.64814774091356,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BA International Relations ","United Kingdom","1","1",NA,"155.245.28.10","cl-4",NA
8,29,7,3,NA,"1959","male","white","2","-2","2","-2","2","0","2","2","1","-1",2,"1",0.151530745113268,2,2.15153074511327,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,4,NA,9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"0","0",NA," ","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
4,29,7,3,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",-0.157542423158884,7,6.84245757684112,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1",NA,"155.245.28.18","cl-12",NA
6,29,7,3,NA,"1992","female","white","-2","-1","1","0","-1","2","1","1","-1","0",8,"2",-0.626142265507951,8,7.37385773449205,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MSc. Cardiac Rehabilitation","Canada","1","3",NA,"155.245.28.41","cl-1",NA
7,29,7,3,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",0.176061187544838,6,6.17606118754484,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10",NA,"155.245.28.8","cl-2",NA
2,29,7,3,NA,"1996","male","white","1","-2","0","-1","-2","2","2","-2","2","-1",2,"2",0.513082277728245,2,2.51308227772824,2,2.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA,"Sport and Exercise Science ","United Kingdom","1","3",NA,"155.245.28.24","cl-18",NA
10,29,7,3,NA,"1994","female","white","-2","-1","0","0","-1","2","2","0","0","0",3,"2",-0.689244869723916,3,2.31075513027608,2,2.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Mathematics with secondary teaching","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
12,29,7,3,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",0.332975039817393,6,6.33297503981739,2,2.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2",NA,"155.245.28.13","cl-7",NA
3,29,7,3,NA,"1991","female","white","1","-2","1","-1","-1","2","1","1","-1","0",2,"2",-0.340813784906641,2,1.65918621509336,2,2.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MA Translation, Interpreting and Subtitling","Italy","1","5",NA,"155.245.28.11","cl-5",NA
9,29,7,3,NA,"1994","female","white","2","-2","1","-1","-1","2","2","-1","-2","-1",5,"2",0.133821517415345,5,5.13382151741534,2,2.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," International Relations and Modern Languages","Bulgaria","1","3",NA,"155.245.28.16","cl-10",NA
11,29,7,3,NA,"1995","female","black","0","-2","-2","0","-1","0","2","1","0","-1",6,"2",0.694732975726947,6,6.69473297572695,2,2.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,NA,12,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
1,30,7,4,NA,"1975","female","white","1","-2","0","-2","-1","2","2","2","0","-2",1,"1",-0.0789029475301504,1,0.92109705246985,1,1.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","5",NA,"155.245.28.9","cl-3",NA
5,30,7,4,NA,"1995","male","white","-2","0","-2","1","-1","2","-1","0","2","1",7,"2",0.0888665420934558,7,7.08886654209346,1,1.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BA International Relations ","United Kingdom","1","1",NA,"155.245.28.10","cl-4",NA
8,30,7,4,NA,"1959","male","white","2","-2","2","-2","2","0","2","2","1","-1",2,"1",0.439748006733134,2,2.43974800673313,1,1.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,4,NA,9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"0","0",NA," ","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
4,30,7,4,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",-0.0765747317578643,7,6.92342526824214,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1",NA,"155.245.28.18","cl-12",NA
6,30,7,4,NA,"1992","female","white","-2","-1","1","0","-1","2","1","1","-1","0",8,"2",0.0673514393623919,8,8.06735143936239,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MSc. Cardiac Rehabilitation","Canada","1","3",NA,"155.245.28.41","cl-1",NA
7,30,7,4,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",-0.0835520572960377,6,5.91644794270396,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10",NA,"155.245.28.8","cl-2",NA
2,30,7,4,NA,"1996","male","white","1","-2","0","-1","-2","2","2","-2","2","-1",2,"2",0.186200424283743,2,2.18620042428374,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA,"Sport and Exercise Science ","United Kingdom","1","3",NA,"155.245.28.24","cl-18",NA
10,30,7,4,NA,"1994","female","white","-2","-1","0","0","-1","2","2","0","0","0",3,"2",0.323452065279707,3,3.32345206527971,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Mathematics with secondary teaching","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
12,30,7,4,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",-0.520070018433034,6,5.47992998156697,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2",NA,"155.245.28.13","cl-7",NA
3,30,7,4,NA,"1991","female","white","1","-2","1","-1","-1","2","1","1","-1","0",2,"2",-0.433835752913728,2,1.56616424708627,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MA Translation, Interpreting and Subtitling","Italy","1","5",NA,"155.245.28.11","cl-5",NA
9,30,7,4,NA,"1994","female","white","2","-2","1","-1","-1","2","2","-1","-2","-1",5,"2",0.188157748384401,5,5.1881577483844,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," International Relations and Modern Languages","Bulgaria","1","3",NA,"155.245.28.16","cl-10",NA
11,30,7,4,NA,"1995","female","black","0","-2","-2","0","-1","0","2","1","0","-1",6,"2",0.117366792168468,6,6.11736679216847,2,2.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,NA,12,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
1,31,7,5,NA,"1975","female","white","1","-2","0","-2","-1","2","2","2","0","-2",1,"1",-0.36259705373086,1,0.63740294626914,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","5",NA,"155.245.28.9","cl-3",NA
5,31,7,5,NA,"1995","male","white","-2","0","-2","1","-1","2","-1","0","2","1",7,"2",0.43644498847425,7,7.43644498847425,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," BA International Relations ","United Kingdom","1","1",NA,"155.245.28.10","cl-4",NA
8,31,7,5,NA,"1959","male","white","2","-2","2","-2","2","0","2","2","1","-1",2,"1",-0.091712262434885,2,1.90828773756512,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,4,NA,9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"0","0",NA," ","United Kingdom","1","3",NA,"155.245.28.17","cl-11",NA
4,31,7,5,NA,"1996","female","white","-1","-2","0","-2","-1","2","0","-1","1","0",7,"2",0.498868256667629,7,7.49886825666763,1,1.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2.9,NA,7.9,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Business Management with Modern Languages","Lithuania","1","1",NA,"155.245.28.18","cl-12",NA
6,31,7,5,NA,"1992","female","white","-2","-1","1","0","-1","2","1","1","-1","0",8,"2",0.67655234830454,8,8.67655234830454,1,1.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,NA,13,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MSc. Cardiac Rehabilitation","Canada","1","3",NA,"155.245.28.41","cl-1",NA
7,31,7,5,NA,"1992","female","white","-2","-2","1","1","1","2","2","0","2","2",6,"2",0.0827575227245688,6,6.08275752272457,1,1.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Bsc Psychology","Norway","1","10",NA,"155.245.28.8","cl-2",NA
2,31,7,5,NA,"1996","male","white","1","-2","0","-1","-2","2","2","-2","2","-1",2,"2",-0.0891866451594978,2,1.9108133548405,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA,"Sport and Exercise Science ","United Kingdom","1","3",NA,"155.245.28.24","cl-18",NA
10,31,7,5,NA,"1994","female","white","-2","-1","0","0","-1","2","2","0","0","0",3,"2",-0.558027124078944,3,2.44197287592106,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Mathematics with secondary teaching","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
12,31,7,5,NA,"1994","female","white","-1","0","-2","0","-1","2","2","0","-2","-1",6,"2",0.619311973033473,6,6.61931197303347,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5,NA,10,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," LLB ENGLISH AND FRENCH LAW","France","1","2",NA,"155.245.28.13","cl-7",NA
3,31,7,5,NA,"1991","female","white","1","-2","1","-1","-1","2","1","1","-1","0",2,"2",0.0323728761170059,2,2.03237287611701,2,2.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","1",NA," MA Translation, Interpreting and Subtitling","Italy","1","5",NA,"155.245.28.11","cl-5",NA
9,31,7,5,NA,"1994","female","white","2","-2","1","-1","-1","2","2","-1","-2","-1",5,"2",-0.462264982517809,5,4.53773501748219,2,2.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.8,NA,10.8,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," International Relations and Modern Languages","Bulgaria","1","3",NA,"155.245.28.16","cl-10",NA
11,31,7,5,NA,"1995","female","black","0","-2","-2","0","-1","0","2","1","0","-1",6,"2",0.462968397093937,6,6.46296839709394,2,2.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,7,NA,12,NA,NA,"GRIexpt-2015-05-22-100318","2Dictator",NA,"1","2",NA," Biological Sciences","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
