"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1","pd2","pd3","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
13,25,5,4,NA,"1990","male","white","-1","-2","-1","1","-2","1","2","1","-1","0",4,"0",0.127815714525059,4,4.12781571452506,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," MSc Psychology Conversion course","Greece","1","5",NA,"155.245.28.9","cl-3",NA
14,25,5,4,NA,"1993","female","white","1","-2","0","1","-1","2","1","1","0","0",3,"1",0.163831578101963,3,3.16383157810196,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,29,2.7,3,8.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Language and Linguistics","Italy","1","2",NA,"155.245.28.10","cl-4",NA
16,25,5,4,NA,"1993","male","white","2","1","2","-1","0","1","2","1","2","-1",7,"0",-0.285490458738059,7,6.71450954126194,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Marine and Freshwater Biology","United Kingdom","0","0",NA,"155.245.28.8","cl-2",NA
3,25,5,4,NA,"1992","female","white","-1","-2","0","0","1","2","2","1","2","2",8,"-2",0.514348593074828,8,8.51434859307483,2,2.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BSc Business Management","Norway","1","1",NA,"155.245.28.14","cl-8",NA
8,25,5,4,NA,"1967","male","white","0","2","2","0","-1","-2","1","2","2","1",5,"-1",0.342578329984099,5,5.3425783299841,2,2.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," organised crime, terrorism and security","United Kingdom","0","0",NA,"155.245.28.17","cl-11",NA
10,25,5,4,NA,"1992","female","white","2","-2","1","-2","-2","2","2","2","-1","-2",3,"0",0.34031195784919,3,3.34031195784919,2,2.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," Cognitive Neuroscience","United Kingdom","1","2",NA,"155.245.28.18","cl-12",NA
2,25,5,4,NA,"1995","male","black","1","-2","-1","0","-2","2","2","0","-1","-2",3,"1",-0.382512401277199,3,2.6174875987228,3,3.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,5.7,2,10.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BA English Literature ","United Kingdom","0","0",NA,"155.245.28.11","cl-5",NA
5,25,5,4,NA,"1996","male","black","-2","-2","-1","2","-2","0","0","2","0","0",8,"-2",-0.248191529558972,8,7.75180847044103,3,3.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,6,5,13.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Accounting and Finance ","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
12,25,5,4,NA,"1996","female","white","0","-2","-1","-2","0","2","1","-2","1","2",5,"0",-0.561243168264627,5,4.43875683173537,3,3.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,5.6,2.5,10.6,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Biochemistry","United Kingdom","1","1",NA,"155.245.28.24","cl-18",NA
4,25,5,4,NA,"1996","female","white","-2","-2","0","1","0","2","2","-1","-1","0",5,"0",0.204474319145083,5,5.20447431914508,3,3.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,5.5,2,10,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Computer games","Lithuania","0","0",NA,"155.245.28.22","cl-16",NA
6,25,5,4,NA,"1994","female","white","0","2","-1","1","1","0","-2","-2","-1","-1",7,"0",-0.11779970577918,7,6.88220029422082,3,3.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,5.7,2.5,10.7,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," law","Cyprus","1","2",NA,"155.245.28.41","cl-1",NA
9,25,5,4,NA,"1996","male","black","1","0","-1","-1","-1","0","0","1","0","1",6,"0",-0.228286905866116,6,5.77171309413388,3,3.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,6,4,12.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," LLB Law (Including Year Abroad)","United Kingdom","0","0",NA,"155.245.28.12","cl-6",NA
1,26,5,5,NA,"1994","male","white","2","-2","1","-2","-2","2","1","2","1","-2",2,"0",-0.0497629440855235,2,1.95023705591448,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,8.5,1.5,12.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," History","United Kingdom","1","2",NA,"155.245.28.21","cl-15",NA
7,26,5,5,NA,"1996","male","white","-1","-1","0","-1","0","2","2","0","1","0",5,"0",0.0251838565804064,5,5.02518385658041,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,4.5,4,11,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Sport and Exercise Science","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
15,26,5,5,NA,"1995","male","black","-1","-1","1","0","-1","2","2","-1","1","-1",4,"2",0.103079403378069,4,4.10307940337807,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,5.7,3.5,11.7,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Business Management","United Kingdom","0","0",NA,"155.245.28.16","cl-10",NA
11,26,5,5,NA,"1993","male","white","1","-2","0","-2","-2","2","1","2","1","1",3,"0",0.041038746200502,3,3.0410387462005,1,1.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,7,4,13.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BA MODERN LANGUAGES","United Kingdom","1","1",NA,"155.245.28.23","cl-17",NA
17,26,5,5,NA,"1992","male","white","-1","-1","-1","2","-1","2","2","-1","-2","-1",7,"0",0.685141739994287,7,7.68514173999429,1,1.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,5.7,4,12.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," MSc Computational Finance","Italy","1","2",NA,"155.245.28.20","cl-14",NA
18,26,5,5,NA,"1994","female","white","1","-2","1","0","-2","2","1","2","-2","-2",2,"0",-0.447393639665097,2,1.5526063603349,1,1.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,5.3,1,8.8,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," LLB English and French law","France","1","3",NA,"155.245.28.13","cl-7",NA
13,26,5,5,NA,"1990","male","white","-1","-2","-1","1","-2","1","2","1","-1","0",4,"0",0.289060734305531,4,4.28906073430553,2,2.1,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," MSc Psychology Conversion course","Greece","1","5",NA,"155.245.28.9","cl-3",NA
14,26,5,5,NA,"1993","female","white","1","-2","0","1","-1","2","1","1","0","0",3,"1",0.672720350604504,3,3.6727203506045,2,2.1,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,29,2.7,3,8.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Language and Linguistics","Italy","1","2",NA,"155.245.28.10","cl-4",NA
16,26,5,5,NA,"1993","male","white","2","1","2","-1","0","1","2","1","2","-1",7,"0",0.0276478274259716,7,7.02764782742597,2,2.1,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Marine and Freshwater Biology","United Kingdom","0","0",NA,"155.245.28.8","cl-2",NA
3,26,5,5,NA,"1992","female","white","-1","-2","0","0","1","2","2","1","2","2",8,"-2",-0.699950099969283,8,7.30004990003072,2,2.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BSc Business Management","Norway","1","1",NA,"155.245.28.14","cl-8",NA
8,26,5,5,NA,"1967","male","white","0","2","2","0","-1","-2","1","2","2","1",5,"-1",-0.397405851259828,5,4.60259414874017,2,2.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," organised crime, terrorism and security","United Kingdom","0","0",NA,"155.245.28.17","cl-11",NA
10,26,5,5,NA,"1992","female","white","2","-2","1","-2","-2","2","2","2","-1","-2",3,"0",-0.323679048242047,3,2.67632095175795,2,2.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," Cognitive Neuroscience","United Kingdom","1","2",NA,"155.245.28.18","cl-12",NA
2,26,5,5,NA,"1995","male","black","1","-2","-1","0","-2","2","2","0","-1","-2",3,"1",0.144406049465761,3,3.14440604946576,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,5.7,2,10.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BA English Literature ","United Kingdom","0","0",NA,"155.245.28.11","cl-5",NA
5,26,5,5,NA,"1996","male","black","-2","-2","-1","2","-2","0","0","2","0","0",8,"-2",-0.16365205142647,8,7.83634794857353,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,6,5,13.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Accounting and Finance ","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
12,26,5,5,NA,"1996","female","white","0","-2","-1","-2","0","2","1","-2","1","2",5,"0",-0.0502473298460245,5,4.94975267015398,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,5.6,2.5,10.6,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Biochemistry","United Kingdom","1","1",NA,"155.245.28.24","cl-18",NA
4,26,5,5,NA,"1996","female","white","-2","-2","0","1","0","2","2","-1","-1","0",5,"0",-0.567339504417032,5,4.43266049558297,3,3.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,5.5,2,10,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Computer games","Lithuania","0","0",NA,"155.245.28.22","cl-16",NA
6,26,5,5,NA,"1994","female","white","0","2","-1","1","1","0","-2","-2","-1","-1",7,"0",-0.36426371182315,7,6.63573628817685,3,3.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,5.7,2.5,10.7,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," law","Cyprus","1","2",NA,"155.245.28.41","cl-1",NA
9,26,5,5,NA,"1996","male","black","1","0","-1","-1","-1","0","0","1","0","1",6,"0",0.063966134050861,6,6.06396613405086,3,3.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,6,4,12.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," LLB Law (Including Year Abroad)","United Kingdom","0","0",NA,"155.245.28.12","cl-6",NA
1,27,6,1,NA,"1994","male","white","2","-2","1","-2","-2","2","1","2","1","-2",2,"0",-0.684585457574576,2,1.31541454242542,1,1.1,1,"6.4","5.3","5.3","prop_3","0","Accepted",NA,NA,NA,0,1,27,7,8.5,1.5,12.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," History","United Kingdom","1","2","Next Negotiation","155.245.28.21","cl-15",NA
11,27,6,1,NA,"1993","male","white","1","-2","0","-2","-2","2","1","2","1","1",3,"0",-0.0295125392731279,3,2.97048746072687,1,1.1,2,"5.50","6.00","5.50","prop_3","1","Accepted",NA,NA,NA,8,1,27,47,7,4,13.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BA MODERN LANGUAGES","United Kingdom","1","1","Next Negotiation","155.245.28.23","cl-17",NA
17,27,6,1,NA,"1992","male","white","-1","-1","-1","2","-1","2","2","-1","-2","-1",7,"0",0.646721147699282,7,7.64672114769928,1,1.1,3,"0","8","9","prop_3","1","Accepted",NA,NA,NA,9,1,27,12,5.7,4,12.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," MSc Computational Finance","Italy","1","2","Next Negotiation","155.245.28.20","cl-14",NA
7,27,6,1,NA,"1996","male","white","-1","-1","0","-1","0","2","2","0","1","0",5,"0",0.170580335520208,5,5.17058033552021,1,1.2,1,"6.5","6.5","4","prop_1","1","Accepted",NA,NA,NA,6.5,1,27,42,4.5,4,11,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Sport and Exercise Science","United Kingdom","0","0","Next Negotiation","155.245.28.15","cl-9",NA
15,27,6,1,NA,"1995","male","black","-1","-1","1","0","-1","2","2","-1","1","-1",4,"2",0.114354791305959,4,4.11435479130596,1,1.2,2,"5.5","6","5.5","prop_1","1","Accepted",NA,NA,NA,6.5,1,27,7,5.7,3.5,11.7,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Business Management","United Kingdom","0","0","Next Negotiation","155.245.28.16","cl-10",NA
18,27,6,1,NA,"1994","female","white","1","-2","1","0","-2","2","1","2","-2","-2",2,"0",0.130905005102977,2,2.13090500510298,1,1.2,3,"5.7","5.7","5.6","prop_1","1","Accepted",NA,NA,NA,4,1,27,42,5.3,1,8.8,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," LLB English and French law","France","1","3","Next Negotiation","155.245.28.13","cl-7",NA
3,27,6,1,NA,"1992","female","white","-1","-2","0","0","1","2","2","1","2","2",8,"-2",0.0713563284371048,8,8.0713563284371,2,2.1,1,"10","7","0","prop_1","1","Accepted",NA,NA,NA,10,1,27,47,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BSc Business Management","Norway","1","1","Next Negotiation","155.245.28.14","cl-8",NA
8,27,6,1,NA,"1967","male","white","0","2","2","0","-1","-2","1","2","2","1",5,"-1",-0.0759925812482833,5,4.92400741875172,2,2.1,2,"5.7","5.6","5.7","prop_1","1","Accepted",NA,NA,NA,7,1,27,47,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," organised crime, terrorism and security","United Kingdom","0","0","Next Negotiation","155.245.28.17","cl-11",NA
13,27,6,1,NA,"1990","male","white","-1","-2","-1","1","-2","1","2","1","-1","0",4,"0",0.0405367183499038,4,4.0405367183499,2,2.1,3,"5.6","5.6","5.8","prop_1","1","Accepted",NA,NA,NA,0,1,27,37,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," MSc Psychology Conversion course","Greece","1","5","Next Negotiation","155.245.28.9","cl-3",NA
10,27,6,1,NA,"1992","female","white","2","-2","1","-2","-2","2","2","2","-1","-2",3,"0",-0.236716612242162,3,2.76328338775784,2,2.2,1,"5.60","5.70","5.70","prop_2","0","Rejected",NA,NA,NA,0,NA,NA,22,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," Cognitive Neuroscience","United Kingdom","1","2","Next Negotiation","155.245.28.18","cl-12",NA
14,27,6,1,NA,"1993","female","white","1","-2","0","1","-1","2","1","1","0","0",3,"1",0.122779653547332,3,3.12277965354733,2,2.2,2,"7","10","0","prop_2","1","Rejected",NA,NA,NA,0,NA,NA,29,2.7,3,8.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Language and Linguistics","Italy","1","2","Next Negotiation","155.245.28.10","cl-4",NA
16,27,6,1,NA,"1993","male","white","2","1","2","-1","0","1","2","1","2","-1",7,"0",0.124026511190459,7,7.12402651119046,2,2.2,3,"1","8","8","prop_2","0","Rejected",NA,NA,NA,0,NA,NA,22,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Marine and Freshwater Biology","United Kingdom","0","0","Next Negotiation","155.245.28.8","cl-2",NA
5,27,6,1,NA,"1996","male","black","-2","-2","-1","2","-2","0","0","2","0","0",8,"-2",0.396038351813331,8,8.39603835181333,3,3.1,1,"6","6","5","prop_1","1","Accepted",NA,NA,NA,6,1,27,27,6,5,13.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Accounting and Finance ","United Kingdom","0","0","Next Negotiation","155.245.28.19","cl-13",NA
6,27,6,1,NA,"1994","female","white","0","2","-1","1","1","0","-2","-2","-1","-1",7,"0",-0.390456277877092,7,6.60954372212291,3,3.1,2,"5.5","6","5.5","prop_1","1","Accepted",NA,NA,NA,6,1,27,22,5.7,2.5,10.7,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," law","Cyprus","1","2","Next Negotiation","155.245.28.41","cl-1",NA
9,27,6,1,NA,"1996","male","black","1","0","-1","-1","-1","0","0","1","0","1",6,"0",-0.499061410222203,6,5.5009385897778,3,3.1,3,"5.5","5.5","6","prop_1","1","Accepted",NA,NA,NA,5,1,27,37,6,4,12.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," LLB Law (Including Year Abroad)","United Kingdom","0","0","Next Negotiation","155.245.28.12","cl-6",NA
2,27,6,1,NA,"1995","male","black","1","-2","-1","0","-2","2","2","0","-1","-2",3,"1",-0.234976433869451,3,2.76502356613055,3,3.2,1,"5.6","5.7","5.7","prop_3","1","Accepted",NA,NA,NA,5.6,1,27,7,5.7,2,10.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BA English Literature ","United Kingdom","0","0","Next Negotiation","155.245.28.11","cl-5",NA
4,27,6,1,NA,"1996","female","white","-2","-2","0","1","0","2","2","-1","-1","0",5,"0",-0.120873643504456,5,4.87912635649554,3,3.2,2,"5.7","5.6","5.7","prop_3","1","Accepted",NA,NA,NA,5.7,1,27,32,5.5,2,10,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Computer games","Lithuania","0","0","Next Negotiation","155.245.28.22","cl-16",NA
12,27,6,1,NA,"1996","female","white","0","-2","-1","-2","0","2","1","-2","1","2",5,"0",-0.335114703001454,5,4.66488529699855,3,3.2,3,"5.6","5.7","5.7","prop_3","1","Accepted",NA,NA,NA,5.7,1,27,12,5.6,2.5,10.6,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Biochemistry","United Kingdom","1","1","Next Negotiation","155.245.28.24","cl-18",NA
1,28,6,2,NA,"1994","male","white","2","-2","1","-2","-2","2","1","2","1","-2",2,"0",-0.544603332597762,2,1.45539666740224,1,1.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,8.5,1.5,12.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," History","United Kingdom","1","2",NA,"155.245.28.21","cl-15",NA
11,28,6,2,NA,"1993","male","white","1","-2","0","-2","-2","2","1","2","1","1",3,"0",0.249699677759781,3,3.24969967775978,1,1.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,7,4,13.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BA MODERN LANGUAGES","United Kingdom","1","1",NA,"155.245.28.23","cl-17",NA
17,28,6,2,NA,"1992","male","white","-1","-1","-1","2","-1","2","2","-1","-2","-1",7,"0",0.662715735565871,7,7.66271573556587,1,1.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,5.7,4,12.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," MSc Computational Finance","Italy","1","2",NA,"155.245.28.20","cl-14",NA
7,28,6,2,NA,"1996","male","white","-1","-1","0","-1","0","2","2","0","1","0",5,"0",0.205126821901649,5,5.20512682190165,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,4.5,4,11,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Sport and Exercise Science","United Kingdom","0","0",NA,"155.245.28.15","cl-9",NA
15,28,6,2,NA,"1995","male","black","-1","-1","1","0","-1","2","2","-1","1","-1",4,"2",-0.529440205357969,4,3.47055979464203,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,5.7,3.5,11.7,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Business Management","United Kingdom","0","0",NA,"155.245.28.16","cl-10",NA
18,28,6,2,NA,"1994","female","white","1","-2","1","0","-2","2","1","2","-2","-2",2,"0",-0.60996239380911,2,1.39003760619089,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,42,5.3,1,8.8,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," LLB English and French law","France","1","3",NA,"155.245.28.13","cl-7",NA
3,28,6,2,NA,"1992","female","white","-1","-2","0","0","1","2","2","1","2","2",8,"-2",0.101285772304982,8,8.10128577230498,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BSc Business Management","Norway","1","1",NA,"155.245.28.14","cl-8",NA
8,28,6,2,NA,"1967","male","white","0","2","2","0","-1","-2","1","2","2","1",5,"-1",-0.134235216490924,5,4.86576478350908,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,47,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," organised crime, terrorism and security","United Kingdom","0","0",NA,"155.245.28.17","cl-11",NA
13,28,6,2,NA,"1990","male","white","-1","-2","-1","1","-2","1","2","1","-1","0",4,"0",0.310411635180935,4,4.31041163518094,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," MSc Psychology Conversion course","Greece","1","5",NA,"155.245.28.9","cl-3",NA
10,28,6,2,NA,"1992","female","white","2","-2","1","-2","-2","2","2","2","-1","-2",3,"0",-0.170712458062917,3,2.82928754193708,2,2.2,1,"3.90","4","4","prop_3","0","Rejected",NA,NA,NA,0,NA,NA,22,5.7,3,11.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","1",NA," Cognitive Neuroscience","United Kingdom","1","2","Next Negotiation","155.245.28.18","cl-12",NA
14,28,6,2,NA,"1993","female","white","1","-2","0","1","-1","2","1","1","0","0",3,"1",0.0388588305097073,3,3.03885883050971,2,2.2,2,"0","6.5","5.4","prop_3","0","Rejected",NA,NA,NA,0,NA,NA,29,2.7,3,8.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Language and Linguistics","Italy","1","2","Next Negotiation","155.245.28.10","cl-4",NA
16,28,6,2,NA,"1993","male","white","2","1","2","-1","0","1","2","1","2","-1",7,"0",-0.357434698753059,7,6.64256530124694,2,2.2,3,"0","0","11.90","prop_3","1","Rejected",NA,NA,NA,0,NA,NA,22,0,3,5.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Marine and Freshwater Biology","United Kingdom","0","0","Next Negotiation","155.245.28.8","cl-2",NA
5,28,6,2,NA,"1996","male","black","-2","-2","-1","2","-2","0","0","2","0","0",8,"-2",0.445927027938887,8,8.44592702793889,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,27,6,5,13.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Accounting and Finance ","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
6,28,6,2,NA,"1994","female","white","0","2","-1","1","1","0","-2","-2","-1","-1",7,"0",0.179132437380031,7,7.17913243738003,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,22,5.7,2.5,10.7,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," law","Cyprus","1","2",NA,"155.245.28.41","cl-1",NA
9,28,6,2,NA,"1996","male","black","1","0","-1","-1","-1","0","0","1","0","1",6,"0",-0.566885509807616,6,5.43311449019238,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,37,6,4,12.5,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," LLB Law (Including Year Abroad)","United Kingdom","0","0",NA,"155.245.28.12","cl-6",NA
2,28,6,2,NA,"1995","male","black","1","-2","-1","0","-2","2","2","0","-1","-2",3,"1",-0.54248429145664,3,2.45751570854336,3,3.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,7,5.7,2,10.2,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," BA English Literature ","United Kingdom","0","0",NA,"155.245.28.11","cl-5",NA
4,28,6,2,NA,"1996","female","white","-2","-2","0","1","0","2","2","-1","-1","0",5,"0",-0.611690246546641,5,4.38830975345336,3,3.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,32,5.5,2,10,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Computer games","Lithuania","0","0",NA,"155.245.28.22","cl-16",NA
12,28,6,2,NA,"1996","female","white","0","-2","-1","-2","0","2","1","-2","1","2",5,"0",0.156885209260508,5,5.15688520926051,3,3.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,12,5.6,2.5,10.6,NA,NA,"GRIexpt-2014-12-03-155742","GRI",NA,"1","2",NA," Biochemistry","United Kingdom","1","1",NA,"155.245.28.24","cl-18",NA
