"id","period","userperiod","round","instructions","byear","gender","race","ideo1","ideo2","ideo3","ideo4","ideo5","ideo6","ideo7","ideo8","ideo9","ideo10","sp","ideo_test","noise","ideology","ideology.noise","mg","group","group_id","prop1","prop2","prop3","offer","vote","vote_result","pd1.1","pd1.2","pd1.3","offer_pd1","pd2.1","pd2.2","pd2.3","offer_pd2","earnings","payment","pay_period","select_period","select_earn","payoffdictator","final_earnings","demand","comment","session","treatment","treat_inst","uni","type_student","startyear","degree","nationality","expts","t_expts","moveon","IP","client","seat"
6,29,7,3,NA,"1995","female","white","-2","0","0","0","0","2","2","0","0","0",5,"-2",-0.0546514954417944,5,4.94534850455821,3,3.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," French and English Law","France","0","0",NA,"155.245.28.13","cl-7",NA
9,29,7,3,NA,"1993","female","white","-1","-2","1","-1","-1","2","0","1","1","1",3,"2",-0.61398649578914,3,2.38601350421086,3,3.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6.1,NA,11.1,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Language and Linguistics","Cyprus","0","0",NA,"155.245.28.17","cl-11",NA
13,30,7,4,NA,"1993","female","white","-2","-2","0","1","-1","2","2","0","-1","1",6,"1",0.410344321792945,6,6.41034432179295,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA History of Art & English Literature ","United Kingdom","0","0",NA,"155.245.28.24","cl-18",NA
14,30,7,4,NA,"1995","male","white","0","-1","-1","0","-1","2","2","0","-2","-2",5,"1",0.422383131133392,5,5.42238313113339,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," International Relations","Lithuania","1","2",NA,"155.245.28.8","cl-2",NA
16,30,7,4,NA,"1994","male","white","-2","-1","1","0","-1","2","2","0","0","-1",4,"0",0.385090438928455,4,4.38509043892846,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Games","Norway","1","1",NA,"155.245.28.18","cl-12",NA
3,30,7,4,NA,"1995","female","white","2","-2","1","0","-2","2","2","2","-2","-2",2,"2",0.405727145634591,2,2.40572714563459,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," INTERNATIONAL RELATIONS AND MODERN LANGUAGES","Spain","1","2",NA,"155.245.28.11","cl-5",NA
8,30,7,4,NA,"1996","female","white","1","-1","1","0","-2","2","2","-1","1","0",5,"2",-0.433208329090849,5,4.56679167090915,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History and Literature","United Kingdom","0","0",NA,"155.245.28.9","cl-3",NA
15,30,7,4,NA,"1994","male","black","-2","-2","1","-1","0","-1","2","0","1","-1",4,"2",0.624689126806334,4,4.62468912680633,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Economics & Politics ","United Kingdom","1","3",NA,"155.245.28.14","cl-8",NA
2,30,7,4,NA,"1995","female","white","-1","0","1","-1","-1","2","2","0","-1","0",3,"1",0.226319375867024,3,3.22631937586702,2,2.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," LLB French and English Law","France","1","4",NA,"155.245.28.20","cl-14",NA
12,30,7,4,NA,"1996","male","white","1","-2","2","-2","-2","2","2","2","-1","-1",2,"1",-0.0868644655682147,2,1.91313553443179,2,2.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
17,30,7,4,NA,"1993","female","brown","-2","-2","0","2","-1","2","1","2","-1","0",5,"2",0.274509150302038,5,5.27450915030204,2,2.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,NA,12,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA Linguistics","United Kingdom","1","1",NA,"155.245.28.41","cl-1",NA
4,30,7,4,NA,"1996","male","white","0","-2","0","-1","-2","1","2","1","1","-1",4,"2",0.138810679502785,4,4.13881067950279,2,2.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Science","United Kingdom","1","1",NA,"155.245.28.22","cl-16",NA
5,30,7,4,NA,"1994","female","white","-1","-2","-1","1","2","2","2","-1","1","0",8,"2",0.180235465196893,8,8.18023546519689,2,2.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","50",NA,"155.245.28.10","cl-4",NA
7,30,7,4,NA,"1994","female","white","1","-1","0","-2","-2","2","1","0","-1","0",5,"1",0.500761712575331,5,5.50076171257533,2,2.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Biochemistry with Industrial Placement","United Kingdom","1","10",NA,"155.245.28.15","cl-9",NA
10,30,7,4,NA,"1991","male","white","0","-2","1","0","-1","2","1","0","1","0",5,"2",-0.567191387852654,5,4.43280861214735,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," management","Cyprus","1","1",NA,"155.245.28.21","cl-15",NA
11,30,7,4,NA,"1985","male","white","2","-2","1","-2","-2","2","2","2","-1","-1",2,"0",-0.0653677608352154,2,1.93463223916478,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," PhD History","United States","1","1",NA,"155.245.28.16","cl-10",NA
18,30,7,4,NA,"1995","female","brown","-1","0","0","-1","-1","1","1","1","1","0",5,"1",0.628207861119881,5,5.62820786111988,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Bsc Economics","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
1,30,7,4,NA,"1994","male","white","1","-2","1","-1","-2","2","1","1","1","-2",4,"1",-0.670037918770686,4,3.32996208122931,3,3.2,1,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.2,NA,10.2,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Modern History","United Kingdom","0","0",NA,"155.245.28.23","cl-17",NA
6,30,7,4,NA,"1995","female","white","-2","0","0","0","0","2","2","0","0","0",5,"-2",0.60991088678129,5,5.60991088678129,3,3.2,2,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," French and English Law","France","0","0",NA,"155.245.28.13","cl-7",NA
9,30,7,4,NA,"1993","female","white","-1","-2","1","-1","-1","2","0","1","1","1",3,"2",0.43782493872568,3,3.43782493872568,3,3.2,3,NA,NA,NA,"prop_1",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6.1,NA,11.1,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Language and Linguistics","Cyprus","0","0",NA,"155.245.28.17","cl-11",NA
13,31,7,5,NA,"1993","female","white","-2","-2","0","1","-1","2","2","0","-1","1",6,"1",0.672963183838874,6,6.67296318383887,1,1.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA History of Art & English Literature ","United Kingdom","0","0",NA,"155.245.28.24","cl-18",NA
14,31,7,5,NA,"1995","male","white","0","-1","-1","0","-1","2","2","0","-2","-2",5,"1",0.103145409561694,5,5.10314540956169,1,1.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," International Relations","Lithuania","1","2",NA,"155.245.28.8","cl-2",NA
16,31,7,5,NA,"1994","male","white","-2","-1","1","0","-1","2","2","0","0","-1",4,"0",0.0530267946422101,4,4.05302679464221,1,1.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Games","Norway","1","1",NA,"155.245.28.18","cl-12",NA
3,31,7,5,NA,"1995","female","white","2","-2","1","0","-2","2","2","2","-2","-2",2,"2",0.00847333325073119,2,2.00847333325073,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," INTERNATIONAL RELATIONS AND MODERN LANGUAGES","Spain","1","2",NA,"155.245.28.11","cl-5",NA
8,31,7,5,NA,"1996","female","white","1","-1","1","0","-2","2","2","-1","1","0",5,"2",-0.687338491016999,5,4.312661508983,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History and Literature","United Kingdom","0","0",NA,"155.245.28.9","cl-3",NA
15,31,7,5,NA,"1994","male","black","-2","-2","1","-1","0","-1","2","0","1","-1",4,"2",-0.548243647813797,4,3.4517563521862,1,1.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Economics & Politics ","United Kingdom","1","3",NA,"155.245.28.14","cl-8",NA
2,31,7,5,NA,"1995","female","white","-1","0","1","-1","-1","2","2","0","-1","0",3,"1",-0.140779184782878,3,2.85922081521712,2,2.1,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," LLB French and English Law","France","1","4",NA,"155.245.28.20","cl-14",NA
12,31,7,5,NA,"1996","male","white","1","-2","2","-2","-2","2","2","2","-1","-1",2,"1",0.66912215272896,2,2.66912215272896,2,2.1,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History","United Kingdom","0","0",NA,"155.245.28.19","cl-13",NA
17,31,7,5,NA,"1993","female","brown","-2","-2","0","2","-1","2","1","2","-1","0",5,"2",-0.47914281510748,5,4.52085718489252,2,2.1,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,NA,12,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA Linguistics","United Kingdom","1","1",NA,"155.245.28.41","cl-1",NA
4,31,7,5,NA,"1996","male","white","0","-2","0","-1","-2","1","2","1","1","-1",4,"2",0.251853618444875,4,4.25185361844487,2,2.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Science","United Kingdom","1","1",NA,"155.245.28.22","cl-16",NA
5,31,7,5,NA,"1994","female","white","-1","-2","-1","1","2","2","2","-1","1","0",8,"2",0.0170426280237734,8,8.01704262802377,2,2.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","50",NA,"155.245.28.10","cl-4",NA
7,31,7,5,NA,"1994","female","white","1","-1","0","-2","-2","2","1","0","-1","0",5,"1",-0.322856967849657,5,4.67714303215034,2,2.2,3,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Biochemistry with Industrial Placement","United Kingdom","1","10",NA,"155.245.28.15","cl-9",NA
10,31,7,5,NA,"1991","male","white","0","-2","1","0","-1","2","1","0","1","0",5,"2",0.413056242838502,5,5.4130562428385,3,3.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," management","Cyprus","1","1",NA,"155.245.28.21","cl-15",NA
11,31,7,5,NA,"1985","male","white","2","-2","1","-2","-2","2","2","2","-1","-1",2,"0",-0.0248427494429052,2,1.97515725055709,3,3.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," PhD History","United States","1","1",NA,"155.245.28.16","cl-10",NA
18,31,7,5,NA,"1995","female","brown","-1","0","0","-1","-1","1","1","1","1","0",5,"1",0.237532251281664,5,5.23753225128166,3,3.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Bsc Economics","United Kingdom","1","1",NA,"155.245.28.12","cl-6",NA
1,31,7,5,NA,"1994","male","white","1","-2","1","-1","-2","2","1","1","1","-2",4,"1",-0.374941171333194,4,3.62505882866681,3,3.2,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.2,NA,10.2,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Modern History","United Kingdom","0","0",NA,"155.245.28.23","cl-17",NA
6,31,7,5,NA,"1995","female","white","-2","0","0","0","0","2","2","0","0","0",5,"-2",-0.399736518599093,5,4.60026348140091,3,3.2,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," French and English Law","France","0","0",NA,"155.245.28.13","cl-7",NA
9,31,7,5,NA,"1993","female","white","-1","-2","1","-1","-1","2","0","1","1","1",3,"2",-0.183783585065976,3,2.81621641493402,3,3.2,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,6.1,NA,11.1,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Language and Linguistics","Cyprus","0","0",NA,"155.245.28.17","cl-11",NA
3,32,8,1,NA,"1995","female","white","2","-2","1","0","-2","2","2","2","-2","-2",2,"2",-0.0687236792873591,2,1.93127632071264,1,1.1,1,5.7,5.7,5.6,"prop_3","0","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,32,37,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," INTERNATIONAL RELATIONS AND MODERN LANGUAGES","Spain","1","2","Next","155.245.28.11","cl-5",NA
8,32,8,1,NA,"1996","female","white","1","-1","1","0","-2","2","2","-1","1","0",5,"2",0.239763882290572,5,5.23976388229057,1,1.1,2,5.7,5.6,5.7,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,32,12,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History and Literature","United Kingdom","0","0","Next","155.245.28.9","cl-3",NA
14,32,8,1,NA,"1995","male","white","0","-1","-1","0","-1","2","2","0","-2","-2",5,"1",-0.371369372215122,5,4.62863062778488,1,1.1,3,5,6,6,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,32,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," International Relations","Lithuania","1","2","Next","155.245.28.8","cl-2",NA
13,32,8,1,NA,"1993","female","white","-2","-2","0","1","-1","2","2","0","-1","1",6,"1",-0.000435409508645512,6,5.99956459049135,1,1.2,1,5.6,5.7,5.7,"prop_3","0","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,32,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA History of Art & English Literature ","United Kingdom","0","0","Next","155.245.28.24","cl-18",NA
15,32,8,1,NA,"1994","male","black","-2","-2","1","-1","0","-1","2","0","1","-1",4,"2",-0.556813001912087,4,3.44318699808791,1,1.2,2,5,6,6,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,32,42,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Economics & Politics ","United Kingdom","1","3","Next","155.245.28.14","cl-8",NA
16,32,8,1,NA,"1994","male","white","-2","-1","1","0","-1","2","2","0","0","-1",4,"0",-0.30141503661871,4,3.69858496338129,1,1.2,3,5,6,6,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,32,17,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Games","Norway","1","1","Next","155.245.28.18","cl-12",NA
4,32,8,1,NA,"1996","male","white","0","-2","0","-1","-2","1","2","1","1","-1",4,"2",-0.433611722849309,4,3.56638827715069,2,2.1,1,7,5,5,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.8,1,32,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Computer Science","United Kingdom","1","1","Next","155.245.28.22","cl-16",NA
5,32,8,1,NA,"1994","female","white","-1","-2","-1","1","2","2","2","-1","1","0",8,"2",-0.232210246194154,8,7.76778975380585,2,2.1,2,5.5,6,5.5,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.6,1,32,32,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Psychology","United Kingdom","1","50","Next","155.245.28.10","cl-4",NA
12,32,8,1,NA,"1996","male","white","1","-2","2","-2","-2","2","2","2","-1","-1",2,"1",0.608873880468309,2,2.60887388046831,2,2.1,3,5.8,5.6,5.6,"prop_3","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.6,1,32,37,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History","United Kingdom","0","0","Next","155.245.28.19","cl-13",NA
2,32,8,1,NA,"1995","female","white","-1","0","1","-1","-1","2","2","0","-1","0",3,"1",-0.103506137058139,3,2.89649386294186,2,2.2,1,6.5,5.5,5,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6.5,1,32,17,5,NA,10,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," LLB French and English Law","France","1","4","Next","155.245.28.20","cl-14",NA
7,32,8,1,NA,"1994","female","white","1","-1","0","-2","-2","2","1","0","-1","0",5,"1",-0.0300969754345715,5,4.96990302456543,2,2.2,2,5,7,5,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.5,1,32,2,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BSc Biochemistry with Industrial Placement","United Kingdom","1","10","Next","155.245.28.15","cl-9",NA
17,32,8,1,NA,"1993","female","brown","-2","-2","0","2","-1","2","1","2","-1","0",5,"2",-0.0802227436099201,5,4.91977725639008,2,2.2,3,5.5,5.5,6,"prop_1","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,32,2,7,NA,12,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA Linguistics","United Kingdom","1","1","Next","155.245.28.41","cl-1",NA
9,32,8,1,NA,"1993","female","white","-1","-2","1","-1","-1","2","0","1","1","1",3,"2",-0.406554162409157,3,2.59344583759084,3,3.1,1,5.6,5.6,5.8,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.7,1,32,47,6.1,NA,11.1,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Language and Linguistics","Cyprus","0","0","Next","155.245.28.17","cl-11",NA
11,32,8,1,NA,"1985","male","white","2","-2","1","-2","-2","2","2","2","-1","-1",2,"0",0.649681575363502,2,2.6496815753635,3,3.1,2,5.7,5.7,5.6,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.7,1,32,7,5.6,NA,10.6,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," PhD History","United States","1","1","Next","155.245.28.16","cl-10",NA
18,32,8,1,NA,"1995","female","brown","-1","0","0","-1","-1","1","1","1","1","0",5,"1",-0.076227075047791,5,4.92377292495221,3,3.1,3,6,5,6,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5.6,1,32,47,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Bsc Economics","United Kingdom","1","1","Next","155.245.28.12","cl-6",NA
1,32,8,1,NA,"1994","male","white","1","-2","1","-1","-2","2","1","1","1","-2",4,"1",0.459142307797447,4,4.45914230779745,3,3.2,1,6,6,5,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,32,27,5.2,NA,10.2,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Modern History","United Kingdom","0","0","Next","155.245.28.23","cl-17",NA
6,32,8,1,NA,"1995","female","white","-2","0","0","0","0","2","2","0","0","0",5,"-2",0.0898937202990056,5,5.08989372029901,3,3.2,2,6,6,5,"prop_2","1","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,6,1,32,42,6,NA,11,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," French and English Law","France","0","0","Next","155.245.28.13","cl-7",NA
10,32,8,1,NA,"1991","male","white","0","-2","1","0","-1","2","1","0","1","0",5,"2",0.596528948284686,5,5.59652894828469,3,3.2,3,5,6,6,"prop_2","0","Accepted",NA,NA,NA,NA,NA,NA,NA,NA,5,1,32,1,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","1",NA," management","Cyprus","1","1","Next","155.245.28.21","cl-15",NA
3,33,8,2,NA,"1995","female","white","2","-2","1","0","-2","2","2","2","-2","-2",2,"2",0.318891058070585,2,2.31889105807059,1,1.1,1,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," INTERNATIONAL RELATIONS AND MODERN LANGUAGES","Spain","1","2",NA,"155.245.28.11","cl-5",NA
8,33,8,2,NA,"1996","female","white","1","-1","1","0","-2","2","2","-1","1","0",5,"2",-0.0238684593699873,5,4.97613154063001,1,1.1,2,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," History and Literature","United Kingdom","0","0",NA,"155.245.28.9","cl-3",NA
14,33,8,2,NA,"1995","male","white","0","-1","-1","0","-1","2","2","0","-2","-2",5,"1",-0.0149423845112324,5,4.98505761548877,1,1.1,3,NA,NA,NA,"prop_2",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," International Relations","Lithuania","1","2",NA,"155.245.28.8","cl-2",NA
13,33,8,2,NA,"1993","female","white","-2","-2","0","1","-1","2","2","0","-1","1",6,"1",-0.110437368182465,6,5.88956263181753,1,1.2,1,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,5.5,NA,10.5,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," BA History of Art & English Literature ","United Kingdom","0","0",NA,"155.245.28.24","cl-18",NA
15,33,8,2,NA,"1994","male","black","-2","-2","1","-1","0","-1","2","0","1","-1",4,"2",-0.476413487643003,4,3.523586512357,1,1.2,2,NA,NA,NA,"prop_3",NA,"Not Applicable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,5.7,NA,10.7,NA,NA,"GRIexpt-2015-05-22-125920","2Dictator",NA,"1","2",NA," Economics & Politics ","United Kingdom","1","3",NA,"155.245.28.14","cl-8",NA
